MatrixID1;MatrixID2;Afstand;Rijtijd
44;296;42551;2365
44;297;42182;2335
44;298;41745;2316
44;299;41745;2316
44;300;41693;2310
44;301;41745;2316
44;302;41745;2316
44;303;41745;2316
44;304;41745;2316
44;305;41745;2316
44;306;41703;2308
44;307;41714;2310
44;308;37741;2025
44;309;37741;2025
44;310;41506;2288
44;311;41514;2289
44;312;41506;2288
44;313;41506;2288
44;314;41440;2280
44;315;41440;2280
44;316;42255;2322
44;317;42130;2312
44;318;42130;2312
44;319;41234;2255
44;320;41268;2259
44;321;41234;2255
44;322;41234;2255
44;323;41234;2255
44;324;42603;2382
44;325;41805;2286
44;326;41805;2286
44;327;41843;2289
44;328;41805;2286
44;329;42386;2351
44;330;42459;2357
44;331;42459;2357
44;332;42459;2357
44;333;43312;2475
44;334;43312;2475
44;335;43427;2496
44;336;43402;2491
44;337;43355;2483
44;338;43332;2478
44;339;41426;2277
44;340;41426;2277
44;341;41426;2277
44;342;41426;2277
44;343;41426;2277
44;344;41426;2277
44;345;37482;2066
44;346;41640;2269
44;347;41711;2309
44;348;41711;2309
44;349;41711;2309
44;350;41733;2312
44;351;41711;2309
44;352;41711;2309
44;353;41711;2309
44;354;41711;2309
44;355;41711;2309
44;356;41711;2309
44;357;41711;2309
44;358;41711;2309
44;359;41811;2321
44;360;42234;2319
44;361;42038;2295
44;362;44073;2448
44;363;44135;2455
44;364;44135;2455
44;365;42685;2338
44;366;42710;2339
44;367;41225;2242
44;368;45930;2635
44;369;45930;2635
44;370;44791;2516
44;371;44791;2516
44;372;37536;2036
44;373;37536;2036
44;374;37589;2045
44;375;37642;2055
44;376;37015;1989
44;377;37015;1989
44;378;38543;2075
44;379;39046;2166
44;380;41400;2272
44;381;41408;2273
44;382;42220;2348
44;383;42220;2348
44;384;42839;2364
44;385;42333;2335
44;386;42301;2325
44;387;42250;2324
44;388;42250;2324
44;389;42250;2324
44;390;42250;2324
44;391;42250;2324
44;392;42250;2324
44;393;42250;2324
44;394;42250;2324
44;395;42250;2324
44;396;42135;2310
44;397;42250;2324
44;398;42250;2324
44;399;43921;2475
44;400;44177;2520
44;401;44639;2603
44;402;45503;2627
44;403;37650;2159
44;404;40212;2178
44;405;36485;2019
44;406;42260;2326
44;407;42260;2326
44;408;42260;2326
44;409;42260;2326
44;410;42260;2326
44;411;42260;2326
44;412;42323;2332
44;413;42260;2326
44;414;38025;2048
44;415;38025;2048
44;416;38025;2048
44;417;41351;2260
44;418;41351;2260
44;419;40582;2297
44;420;40226;2246
44;421;40226;2246
44;422;40226;2246
44;423;40886;2239
44;424;40886;2239
44;425;41462;2282
44;426;41449;2280
44;427;41501;2289
44;428;44853;2510
44;429;44853;2510
44;430;42916;2355
44;431;42764;2343
44;432;44498;2509
44;433;44459;2501
44;434;40035;2167
44;435;40035;2167
44;436;39882;2157
44;437;39778;2151
44;438;39571;2139
44;439;39882;2157
44;440;40123;2205
44;441;45752;2621
44;442;44791;2516
44;443;44239;2461
44;444;44239;2461
44;445;44250;2462
44;446;37063;2044
44;447;43066;2372
44;448;40972;2231
44;449;40972;2231
44;450;40972;2231
44;451;40972;2231
44;452;40972;2231
44;453;37766;2028
44;454;40026;2209
44;455;40005;2207
44;456;39984;2205
44;457;39773;2188
44;458;40026;2209
44;459;39930;2201
44;460;39688;2181
44;461;40026;2209
44;462;42863;2353
44;463;42863;2353
44;464;40785;2232
44;465;40960;2253
44;466;41708;2410
44;467;42379;2491
44;468;41411;2361
44;469;41411;2361
44;470;38135;2138
44;471;38018;2131
44;472;38018;2131
44;473;38018;2131
44;474;38018;2131
44;475;38018;2131
44;476;38018;2131
44;477;38018;2131
44;478;38018;2131
44;479;38018;2131
44;480;38018;2131
44;481;38018;2131
44;482;38018;2131
44;483;38018;2131
44;484;38018;2131
44;485;38018;2131
44;486;38018;2131
44;487;38082;2143
44;488;38018;2131
44;489;38151;2141
44;490;38018;2131
44;491;38087;2129
44;492;38018;2131
44;493;38018;2131
44;494;38018;2131
44;495;38074;2141
44;496;38163;2143
44;497;38018;2131
44;498;38018;2131
44;499;38018;2131
44;500;38018;2131
44;501;38018;2131
44;502;38018;2131
44;503;38018;2131
44;504;36605;2001
44;505;39247;2100
44;506;39526;2134
44;507;39526;2134
44;508;30482;2177
44;509;38915;2163
44;510;38915;2163
44;511;38915;2163
44;512;38915;2163
44;513;37940;2144
44;514;37356;2039
44;515;41294;2279
44;516;41359;2287
44;517;41705;2311
44;518;42500;2338
44;519;42628;2345
44;520;42567;2339
44;521;41966;2343
44;522;42652;2356
44;523;41272;2266
44;524;41331;2264
44;525;41478;2272
44;526;41478;2272
44;527;41478;2272
44;528;41491;2260
44;529;41491;2260
44;530;41910;2302
44;531;41677;2297
44;532;42296;2363
44;533;41458;2272
44;534;41222;2249
44;535;37625;2017
44;536;37627;2018
44;537;40035;2167
44;538;42214;2377
44;539;44378;2476
44;540;43173;2400
44;541;43173;2400
44;542;41791;2289
44;543;41690;2277
44;544;40965;2229
44;545;42135;2310
44;546;42135;2310
44;547;44530;2485
44;548;44300;2471
44;549;44277;2464
44;550;44277;2464
44;551;44372;2472
44;552;44277;2464
44;553;45275;2547
44;554;45275;2547
44;555;45795;2601
44;556;45819;2599
44;557;45594;2611
44;558;45211;2539
44;559;46038;2644
44;560;42990;2361
44;561;41569;2288
44;562;41569;2288
44;563;41937;2289
44;564;45987;2640
44;565;42306;2335
44;566;42283;2327
44;567;42283;2327
44;568;41363;2267
44;569;42241;2309
44;570;37774;2058
44;571;37774;2058
44;572;37774;2058
44;573;37899;2073
44;574;37774;2058
44;575;40611;2279
44;576;41039;2330
44;577;46492;2641
44;578;46492;2641
44;579;35554;1908
44;580;43786;2425
44;581;43817;2428
44;582;44038;2445
44;583;44053;2447
44;584;44068;2448
44;585;43862;2431
44;586;44032;2445
44;587;26757;1728
44;588;14160;1001
44;589;15766;1101
44;590;14393;1070
44;591;15132;1067
44;592;14610;1002
44;593;13887;955
44;594;14032;969
44;595;14099;975
44;596;14057;971
44;597;14141;978
44;598;14045;970
44;599;14045;970
44;600;14242;986
44;601;14045;970
44;602;14045;970
44;603;14045;970
44;604;14024;1003
44;605;14024;1003
44;606;14318;995
44;607;14318;995
44;608;14318;995
44;609;14318;995
44;610;14318;995
44;611;14243;990
44;612;14165;981
44;613;14571;1020
44;614;14833;1025
44;615;14518;1040
44;616;14595;1054
44;617;14117;994
44;618;14018;986
44;619;13858;974
44;620;14087;992
44;621;13126;918
44;622;13126;918
44;623;13980;983
44;624;13980;983
44;625;13980;983
44;626;14420;1055
44;627;15393;1103
44;628;16013;1177
44;629;15246;1085
44;630;14420;1055
44;631;14573;1018
44;632;14686;1028
44;633;14573;1018
44;634;14573;1018
44;635;14659;1010
44;636;13572;951
44;637;13554;949
44;638;13522;947
44;639;13626;955
44;640;13626;955
44;641;13626;955
44;642;13844;955
44;643;13626;955
44;644;13626;955
44;645;13626;955
44;646;13626;955
44;647;13626;955
44;648;13798;951
44;649;13626;955
44;650;13626;955
44;651;13626;955
44;652;15643;1063
44;653;15886;1078
44;654;16210;1097
44;655;14143;978
44;656;13234;942
44;657;14747;1066
44;658;14637;1068
44;659;14916;1092
44;660;14701;1026
44;661;17400;1344
44;662;13533;962
44;663;13549;965
44;664;13750;959
44;665;13750;959
44;666;13750;959
44;667;13750;959
44;668;13750;959
44;669;13750;959
44;670;13750;959
44;671;13870;973
44;672;13870;973
44;673;13870;973
44;674;14335;1037
44;675;13681;950
44;676;27493;1780
44;677;22811;1389
44;678;22839;1392
44;679;19888;1388
44;680;19986;1400
44;681;22736;1375
44;682;22668;1370
44;683;22668;1370
44;684;19543;1228
44;685;20528;1315
44;686;20290;1288
44;687;23454;1462
44;688;22494;1367
44;689;27612;1764
44;690;27415;1749
44;691;27415;1749
44;692;19196;1205
44;693;20863;1374
44;694;22338;1343
44;695;25631;1606
44;696;25631;1606
44;697;25631;1606
44;698;22515;1358
44;699;22511;1358
44;700;22507;1357
44;701;22507;1357
44;702;28459;1914
44;703;21329;1276
44;704;21329;1276
44;705;21233;1259
44;706;21233;1259
44;707;21986;1340
44;708;21780;1315
44;709;21780;1315
44;710;21942;1337
44;711;27024;1799
44;712;26947;1790
44;713;27950;1910
44;714;27950;1910
44;715;27950;1910
44;716;20651;1348
44;717;20090;1272
44;718;20523;1383
44;719;22544;1362
44;720;22659;1376
44;721;22625;1372
44;722;22507;1357
44;723;22544;1360
44;724;19974;1390
44;725;19974;1390
44;726;21795;1300
44;727;21795;1300
44;728;21711;1293
44;729;21161;1438
44;730;22857;1385
44;731;21384;1266
44;732;26209;1605
44;733;28774;1939
44;734;27425;1702
44;735;27425;1702
44;736;22480;1363
44;737;22480;1363
44;738;22480;1363
44;739;22480;1363
44;740;22480;1363
44;741;22480;1363
44;742;22480;1363
44;743;22720;1395
44;744;22827;1414
44;745;22773;1405
44;746;22667;1386
44;747;22667;1386
44;748;20803;1389
44;749;20881;1376
44;750;20938;1381
44;751;20938;1381
44;752;22821;1395
44;753;22723;1383
44;754;22821;1395
44;755;22676;1378
44;756;22676;1378
44;757;22676;1378
44;758;22657;1375
44;759;22875;1392
44;760;18678;1283
44;761;18678;1283
44;762;18678;1283
44;763;18424;1262
44;764;22667;1386
44;765;22667;1386
44;766;22667;1386
44;767;22667;1386
44;768;22667;1386
44;769;24984;1554
44;770;24984;1554
44;771;24984;1554
44;772;25192;1579
44;773;25325;1595
44;774;25901;1631
44;775;26377;1632
44;776;26170;1607
44;777;25963;1582
44;778;22013;1344
44;779;22204;1333
44;780;22204;1333
44;781;22204;1333
44;782;22204;1333
44;783;22204;1333
44;784;22204;1333
44;785;22704;1373
44;786;22738;1375
44;787;22738;1375
44;788;22741;1429
44;789;25985;1674
44;790;25985;1674
44;791;26361;1630
44;792;22252;1347
44;793;22223;1342
44;794;23066;1402
44;795;28749;1715
44;796;28749;1715
44;797;29413;1769
44;798;26189;1651
44;799;25987;1634
44;800;25068;1561
44;801;21909;1315
44;802;26452;1698
44;803;25744;1637
44;804;25580;1617
44;805;26154;1686
44;806;31266;1814
44;807;31254;1755
44;808;31254;1755
44;809;27073;1803
44;810;22249;1338
44;811;20437;1300
44;812;20658;1339
44;813;23435;1402
44;814;26678;1687
44;815;23038;1410
44;816;30220;1899
44;817;21712;1309
44;818;21756;1316
44;819;21636;1297
44;820;21636;1297
44;821;22005;1344
44;822;21869;1320
44;823;21788;1305
44;824;25595;1538
44;825;21373;1266
44;826;21144;1248
44;827;19741;1371
44;828;21186;1400
44;829;22005;1344
44;830;22005;1344
44;831;27294;1867
44;832;19882;1379
44;833;19903;1382
44;834;22599;1364
44;835;22722;1374
44;836;22722;1374
44;837;23846;1433
44;838;20199;1439
44;839;18642;1158
44;840;19902;1220
44;841;24664;1629
44;842;24664;1629
44;843;24664;1629
44;844;16982;1213
44;845;18180;1337
44;846;18236;1344
44;847;19773;1199
44;848;16881;1228
44;849;21439;1302
44;850;21589;1331
44;851;20821;1261
44;852;19038;1158
44;853;19038;1158
44;854;19038;1158
44;855;19038;1158
44;856;19572;1162
44;857;20311;1226
44;858;20320;1235
44;859;19905;1198
44;860;19240;1184
44;861;19351;1173
44;862;21445;1312
44;863;20361;1321
44;864;31650;1780
44;865;18004;1073
44;866;17965;1066
44;867;17965;1066
44;868;17965;1066
44;869;19986;1228
44;870;25804;1574
44;871;21183;1290
44;872;21205;1293
44;873;21183;1290
44;874;21183;1290
44;875;22448;1345
44;876;19681;1182
44;877;21191;1303
44;878;21191;1303
44;879;22448;1345
44;880;25552;1631
44;881;24966;1564
44;882;29324;1623
44;883;31705;1775
44;884;29463;1631
44;885;25554;1552
44;886;25437;1563
44;887;25930;1584
44;888;26234;1608
44;889;25041;1513
44;890;26062;1594
44;891;20279;1288
44;892;26641;1657
44;893;20558;1227
44;894;20558;1227
44;895;20465;1221
44;896;20465;1221
44;897;19951;1217
44;898;19785;1201
44;899;33622;1919
44;900;33622;1919
44;901;25694;1563
44;902;19497;1160
44;903;20978;1255
44;904;19724;1193
44;905;19724;1193
44;906;19724;1193
44;907;20917;1267
44;908;19752;1244
44;909;20313;1211
44;910;20372;1222
44;911;20422;1228
44;912;19157;1158
44;913;18413;1145
44;914;18413;1145
44;915;18413;1145
44;916;18273;1120
44;917;18273;1120
44;918;21668;1375
44;919;28639;1540
44;920;20647;1251
44;921;22793;1399
44;922;21060;1317
44;923;25761;1570
44;924;21093;1268
44;925;21482;1293
44;926;21202;1293
44;927;20545;1226
44;928;19266;1187
44;929;31711;1770
44;930;33066;1865
44;931;19537;1241
44;932;32319;1962
44;933;23955;1599
44;934;23955;1599
44;935;28233;1896
44;936;25426;1773
44;937;21751;1483
44;938;21751;1483
44;939;21751;1483
44;940;21751;1483
44;941;22389;1534
44;942;22389;1534
44;943;22389;1534
44;944;22725;1515
44;945;24428;1617
44;946;24428;1617
44;947;24140;1594
44;948;24313;1608
44;949;24342;1610
44;950;24370;1613
44;951;24428;1617
44;952;24140;1594
44;953;24181;1597
44;954;24428;1617
44;955;14383;1018
44;956;15198;1108
44;957;24403;1643
44;958;17467;1338
44;959;12389;989
44;960;16219;1165
44;961;16354;1176
44;962;16128;1200
44;963;15705;1124
44;964;15705;1124
44;965;24483;1716
44;966;24483;1716
44;967;24209;1666
44;968;24209;1666
44;969;24209;1666
44;970;21744;1511
44;971;21779;1494
44;972;17483;1195
44;973;23076;1571
44;974;23355;1605
44;975;23424;1613
44;976;22587;1512
44;977;23122;1633
44;978;23201;1599
44;979;23201;1599
44;980;23142;1594
44;981;23201;1599
44;982;23737;1610
44;983;23520;1620
44;984;23520;1620
44;985;23136;1590
44;986;23136;1590
44;987;22750;1602
44;988;22750;1602
44;989;22750;1602
44;990;22750;1602
44;991;23821;1569
44;992;23741;1562
44;993;23821;1569
44;994;23821;1569
44;995;22180;1521
44;996;23018;1597
44;997;27437;2014
44;998;24355;1640
44;999;24450;1647
44;1000;24462;1648
44;1001;24370;1641
44;1002;24298;1635
44;1003;24383;1642
44;1004;24620;1661
44;1005;24620;1661
44;1006;24620;1661
44;1007;24743;1671
44;1008;24620;1661
44;1009;24681;1666
44;1010;24739;1676
44;1011;24484;1654
44;1012;24507;1664
44;1013;25322;1675
44;1014;24902;1692
44;1015;24797;1677
44;1016;25559;1783
44;1017;25467;1776
44;1018;25559;1783
44;1019;25118;1707
44;1020;25728;1809
44;1021;25838;1822
44;1022;25788;1820
44;1023;25024;1639
44;1024;24268;1633
44;1025;27828;1847
44;1026;26973;1897
44;1027;26973;1897
44;1028;27465;1956
44;1029;28798;1964
44;1030;28634;1944
44;1031;27203;1925
44;1032;27027;1901
44;1033;27820;1964
44;1034;26781;1881
44;1035;25665;1766
44;1036;25665;1766
44;1037;24224;1779
44;1038;24201;1776
44;1039;24386;1798
44;1040;28282;2001
44;1041;28282;2001
44;1042;28282;2001
44;1043;28282;2001
44;1044;25518;1846
44;1045;25518;1846
44;1046;25518;1846
44;1047;25518;1846
44;1048;25518;1846
44;1049;25077;1767
44;1050;26133;1782
44;1051;26627;1821
44;1052;26133;1782
44;1053;27928;1988
44;1054;24857;1727
44;1055;26085;1852
44;1056;26085;1852
44;1057;26679;1923
44;1058;26085;1852
44;1059;24672;1611
44;1060;25726;1737
44;1061;25170;1781
44;1062;25967;1815
44;1063;16399;1180
44;1064;16255;1168
44;1065;16255;1168
44;1066;22820;1586
44;1067;25464;1725
44;1068;24763;1618
44;1069;25179;1671
44;1070;22072;1521
44;1071;20050;1554
44;1072;30228;2352
44;1073;30228;2352
44;1074;14800;1106
44;1075;14800;1106
44;1076;14665;1089
44;1077;14665;1089
44;1078;23523;1547
44;1079;23512;1546
44;1080;23552;1551
44;1081;23783;1579
44;1082;23592;1555
44;1083;23632;1560
44;1084;22203;1548
44;1085;23097;1591
44;1086;26711;1947
44;1087;16531;1196
44;1088;11457;806
44;1089;17030;1263
44;1090;25559;1783
44;1091;25472;1779
44;1092;25421;1772
44;1093;25421;1772
44;1094;28399;2073
44;1095;24837;1624
44;1096;24972;1635
44;1097;25015;1643
44;1098;25058;1650
45;0;7744;608
45;1;7534;632
45;2;18508;1166
45;3;4458;467
45;4;4458;467
45;5;2339;280
45;6;4039;499
45;7;4589;421
45;8;4679;409
45;9;3732;409
45;10;3793;420
45;11;4111;459
45;12;4983;451
45;13;4619;404
45;14;4869;432
45;15;4487;394
45;16;3361;381
45;17;7498;684
45;18;7156;671
45;19;3645;402
45;20;5023;621
45;21;1746;231
45;22;1381;165
45;23;1454;178
45;24;1600;205
45;25;1357;160
45;26;1357;160
45;27;3643;407
45;28;26440;1802
45;29;26440;1802
45;30;27767;1908
45;31;27847;1915
45;32;27851;1915
45;33;30171;2144
45;34;28283;1993
45;35;29046;2130
45;36;29046;2130
45;37;29812;2268
45;38;29713;2250
45;39;30145;2405
45;40;30145;2405
45;41;30145;2405
45;42;30145;2405
45;43;16803;1238
45;44;90;10
45;45;0;0
45;46;90;10
45;47;180;21
45;48;17532;1227
45;49;2605;226
45;50;5309;498
45;51;11998;914
45;52;6186;475
45;53;3180;238
45;54;4248;437
45;55;4248;437
45;56;4248;437
45;57;4248;437
45;58;2816;294
45;59;1663;165
45;60;2094;195
45;61;6799;654
45;62;11717;904
45;63;1628;146
45;64;1655;150
45;65;1655;150
45;66;1655;150
45;67;1628;146
45;68;1431;159
45;69;1318;148
45;70;2074;186
45;71;2074;186
45;72;2182;193
45;73;2134;187
45;74;5751;434
45;75;5739;433
45;76;5739;433
45;77;5739;433
45;78;5739;433
45;79;5879;466
45;80;4997;373
45;81;4997;373
45;82;2560;247
45;83;2356;223
45;84;2497;240
45;85;2403;228
45;86;1863;157
45;87;1190;119
45;88;4297;503
45;89;5013;456
45;90;991;104
45;91;2902;303
45;92;2949;311
45;93;2755;295
45;94;2755;295
45;95;2356;223
45;96;2482;246
45;97;2398;230
45;98;2377;227
45;99;2482;246
45;100;2482;246
45;101;14848;1098
45;102;28210;1995
45;103;5944;456
45;104;5214;391
45;105;5070;379
45;106;5070;379
45;107;5070;379
45;108;5028;451
45;109;5997;458
45;110;4993;447
45;111;5048;449
45;112;4833;427
45;113;4833;427
45;114;6505;494
45;115;6505;494
45;116;6505;494
45;117;6505;494
45;118;10158;809
45;119;11649;893
45;120;16386;1164
45;121;15974;1138
45;122;15974;1138
45;123;13922;1031
45;124;12124;947
45;125;11280;883
45;126;1234;114
45;127;1789;159
45;128;1609;144
45;129;1609;144
45;130;4752;526
45;131;180;21
45;132;580;69
45;133;980;117
45;134;1381;165
45;135;2078;187
45;136;2031;178
45;137;2031;178
45;138;2214;197
45;139;2013;182
45;140;2013;182
45;141;2013;182
45;142;2013;182
45;143;3885;337
45;144;3592;302
45;145;3592;302
45;146;3592;302
45;147;3592;302
45;148;3592;302
45;149;17344;1278
45;150;16258;1192
45;151;15552;1132
45;152;1203;129
45;153;5061;378
45;154;16680;1216
45;155;28689;2143
45;156;28461;2102
45;157;29373;2189
45;158;14788;1109
45;159;2333;291
45;160;4032;438
45;161;5137;464
45;162;5827;440
45;163;5844;441
45;164;5799;437
45;165;13858;1105
45;166;13480;1004
45;167;41446;2262
45;168;42502;2331
45;169;42502;2331
45;170;42502;2331
45;171;42585;2336
45;172;40833;2262
45;173;43338;2442
45;174;43338;2442
45;175;43338;2442
45;176;43338;2442
45;177;37078;2059
45;178;36013;1941
45;179;34003;2104
45;180;37346;2027
45;181;36681;1997
45;182;37327;2003
45;183;37327;2003
45;184;37708;2050
45;185;37973;2045
45;186;37973;2045
45;187;37973;2045
45;188;38051;2050
45;189;38634;2101
45;190;38634;2101
45;191;38634;2101
45;192;40386;2241
45;193;40454;2246
45;194;40215;2227
45;195;40298;2246
45;196;40256;2241
45;197;40298;2246
45;198;40385;2257
45;199;40214;2236
45;200;40360;2249
45;201;36872;2006
45;202;36807;1998
45;203;36807;1998
45;204;38565;2084
45;205;38565;2084
45;206;38565;2084
45;207;38545;2150
45;208;39223;2123
45;209;38652;2141
45;210;39116;2117
45;211;36301;1958
45;212;36301;1958
45;213;36387;1965
45;214;42872;2416
45;215;43165;2469
45;216;43443;2472
45;217;42698;2385
45;218;35481;1892
45;219;35481;1892
45;220;35481;1892
45;221;35593;1906
45;222;35705;1919
45;223;35481;1892
45;224;35807;1926
45;225;35830;1930
45;226;35830;1930
45;227;35830;1930
45;228;35733;1929
45;229;35733;1929
45;230;35738;1930
45;231;35775;1934
45;232;35775;1934
45;233;37072;2023
45;234;37586;2082
45;235;37711;2153
45;236;35902;1949
45;237;38401;2155
45;238;38401;2155
45;239;38395;2138
45;240;38432;2145
45;241;37012;2034
45;242;36626;1989
45;243;36503;1979
45;244;36503;1979
45;245;36377;1964
45;246;36377;1964
45;247;36366;1966
45;248;36366;1966
45;249;36366;1966
45;250;36366;1966
45;251;36366;1966
45;252;36114;1943
45;253;36169;1957
45;254;36169;1957
45;255;36052;1940
45;256;36052;1940
45;257;35962;1932
45;258;36007;1936
45;259;35962;1932
45;260;36052;1940
45;261;36052;1940
45;262;36728;1992
45;263;36964;2077
45;264;36447;1982
45;265;40125;2220
45;266;40601;2288
45;267;39032;2161
45;268;37065;2030
45;269;37333;2020
45;270;37333;2020
45;271;37333;2020
45;272;37394;2031
45;273;37394;2031
45;274;40271;2234
45;275;40271;2234
45;276;40271;2234
45;277;40271;2234
45;278;36008;1934
45;279;36008;1934
45;280;36008;1934
45;281;36008;1934
45;282;36008;1934
45;283;36008;1934
45;284;36008;1934
45;285;39616;2145
45;286;39616;2145
45;287;39616;2145
45;288;39616;2145
45;289;39616;2145
45;290;39616;2145
45;291;39831;2183
45;292;39616;2145
45;293;39831;2183
45;294;42584;2371
45;295;42641;2375
45;296;42641;2375
45;297;42272;2346
45;298;41835;2327
45;299;41835;2327
45;300;41783;2321
45;301;41835;2327
45;302;41835;2327
45;303;41835;2327
45;304;41835;2327
45;305;41835;2327
45;306;41793;2319
45;307;41804;2321
45;308;37831;2036
45;309;37831;2036
45;310;41596;2298
45;311;41604;2299
45;312;41596;2298
45;313;41596;2298
45;314;41530;2290
45;315;41530;2290
45;316;42345;2333
45;317;42220;2323
45;318;42220;2323
45;319;41324;2266
45;320;41358;2270
45;321;41324;2266
45;322;41324;2266
45;323;41324;2266
45;324;42693;2393
45;325;41895;2297
45;326;41895;2297
45;327;41933;2300
45;328;41895;2297
45;329;42476;2362
45;330;42549;2368
45;331;42549;2368
45;332;42549;2368
45;333;43402;2486
45;334;43402;2486
45;335;43517;2506
45;336;43492;2502
45;337;43445;2494
45;338;43422;2489
45;339;41516;2287
45;340;41516;2287
45;341;41516;2287
45;342;41516;2287
45;343;41516;2287
45;344;41516;2287
45;345;37572;2076
45;346;41730;2280
45;347;41801;2320
45;348;41801;2320
45;349;41801;2320
45;350;41823;2323
45;351;41801;2320
45;352;41801;2320
45;353;41801;2320
45;354;41801;2320
45;355;41801;2320
45;356;41801;2320
45;357;41801;2320
45;358;41801;2320
45;359;41901;2332
45;360;42324;2330
45;361;42128;2306
45;362;44163;2459
45;363;44225;2466
45;364;44225;2466
45;365;42775;2349
45;366;42800;2350
45;367;41315;2253
45;368;46020;2646
45;369;46020;2646
45;370;44881;2527
45;371;44881;2527
45;372;37626;2047
45;373;37626;2047
45;374;37679;2056
45;375;37732;2066
45;376;37105;2000
45;377;37105;2000
45;378;38633;2086
45;379;39136;2176
45;380;41490;2283
45;381;41498;2284
45;382;42310;2359
45;383;42310;2359
45;384;42929;2374
45;385;42423;2345
45;386;42391;2336
45;387;42340;2334
45;388;42340;2334
45;389;42340;2334
45;390;42340;2334
45;391;42340;2334
45;392;42340;2334
45;393;42340;2334
45;394;42340;2334
45;395;42340;2334
45;396;42225;2321
45;397;42340;2334
45;398;42340;2334
45;399;44011;2486
45;400;44267;2531
45;401;44729;2614
45;402;45593;2638
45;403;37740;2170
45;404;40302;2188
45;405;36575;2030
45;406;42350;2337
45;407;42350;2337
45;408;42350;2337
45;409;42350;2337
45;410;42350;2337
45;411;42350;2337
45;412;42413;2342
45;413;42350;2337
45;414;38115;2059
45;415;38115;2059
45;416;38115;2059
45;417;41441;2270
45;418;41441;2270
45;419;40672;2308
45;420;40316;2257
45;421;40316;2257
45;422;40316;2257
45;423;40976;2250
45;424;40976;2250
45;425;41552;2293
45;426;41539;2291
45;427;41591;2300
45;428;44943;2521
45;429;44943;2521
45;430;43006;2366
45;431;42854;2354
45;432;44588;2519
45;433;44549;2512
45;434;40125;2177
45;435;40125;2177
45;436;39972;2168
45;437;39868;2162
45;438;39661;2149
45;439;39972;2168
45;440;40213;2216
45;441;45842;2632
45;442;44881;2527
45;443;44329;2472
45;444;44329;2472
45;445;44340;2473
45;446;37153;2055
45;447;43156;2383
45;448;41062;2242
45;449;41062;2242
45;450;41062;2242
45;451;41062;2242
45;452;41062;2242
45;453;37856;2039
45;454;40116;2219
45;455;40095;2218
45;456;40074;2216
45;457;39863;2199
45;458;40116;2219
45;459;40020;2212
45;460;39778;2192
45;461;40116;2219
45;462;42953;2364
45;463;42953;2364
45;464;40875;2243
45;465;41050;2264
45;466;41798;2421
45;467;42469;2502
45;468;41501;2372
45;469;41501;2372
45;470;38225;2148
45;471;38108;2142
45;472;38108;2142
45;473;38108;2142
45;474;38108;2142
45;475;38108;2142
45;476;38108;2142
45;477;38108;2142
45;478;38108;2142
45;479;38108;2142
45;480;38108;2142
45;481;38108;2142
45;482;38108;2142
45;483;38108;2142
45;484;38108;2142
45;485;38108;2142
45;486;38108;2142
45;487;38172;2154
45;488;38108;2142
45;489;38241;2151
45;490;38108;2142
45;491;38177;2140
45;492;38108;2142
45;493;38108;2142
45;494;38108;2142
45;495;38164;2152
45;496;38253;2154
45;497;38108;2142
45;498;38108;2142
45;499;38108;2142
45;500;38108;2142
45;501;38108;2142
45;502;38108;2142
45;503;38108;2142
45;504;36695;2012
45;505;39337;2111
45;506;39616;2145
45;507;39616;2145
45;508;30572;2188
45;509;39005;2174
45;510;39005;2174
45;511;39005;2174
45;512;39005;2174
45;513;38030;2155
45;514;37446;2049
45;515;41384;2290
45;516;41449;2298
45;517;41795;2322
45;518;42590;2349
45;519;42718;2355
45;520;42657;2349
45;521;42056;2354
45;522;42742;2367
45;523;41362;2277
45;524;41421;2274
45;525;41568;2282
45;526;41568;2282
45;527;41568;2282
45;528;41581;2270
45;529;41581;2270
45;530;42000;2313
45;531;41767;2307
45;532;42386;2374
45;533;41548;2283
45;534;41312;2260
45;535;37715;2028
45;536;37717;2028
45;537;40125;2177
45;538;42304;2388
45;539;44468;2487
45;540;43263;2411
45;541;43263;2411
45;542;41881;2300
45;543;41780;2288
45;544;41055;2240
45;545;42225;2321
45;546;42225;2321
45;547;44620;2495
45;548;44390;2482
45;549;44367;2475
45;550;44367;2475
45;551;44462;2483
45;552;44367;2475
45;553;45365;2557
45;554;45365;2557
45;555;45885;2612
45;556;45909;2609
45;557;45684;2622
45;558;45301;2550
45;559;46128;2654
45;560;43080;2372
45;561;41659;2299
45;562;41659;2299
45;563;42027;2300
45;564;46077;2651
45;565;42396;2346
45;566;42373;2337
45;567;42373;2337
45;568;41453;2277
45;569;42331;2320
45;570;37864;2069
45;571;37864;2069
45;572;37864;2069
45;573;37989;2084
45;574;37864;2069
45;575;40701;2290
45;576;41129;2341
45;577;46582;2652
45;578;46582;2652
45;579;35644;1918
45;580;43876;2436
45;581;43907;2438
45;582;44128;2456
45;583;44143;2457
45;584;44158;2459
45;585;43952;2442
45;586;44122;2456
45;587;26847;1738
45;588;14250;1011
45;589;15856;1112
45;590;14483;1081
45;591;15222;1078
45;592;14700;1013
45;593;13977;966
45;594;14122;980
45;595;14189;985
45;596;14147;982
45;597;14231;989
45;598;14135;981
45;599;14135;981
45;600;14332;997
45;601;14135;981
45;602;14135;981
45;603;14135;981
45;604;14114;1014
